SMILES,amount of this SMILES, max, min, median, mean, MAD(eV), SD(eV), CV 
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2[SiH2]C=Cc12,5,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2[nH]ccc12,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2[se]ccc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2c1c1ccccc1c1ccccc21,5,-0.179,-0.183,-0.179,-0.1806,0.05225,0.053323,-0.0109
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2cc[nH]c12,5,-0.166,-0.167,-0.167,-0.1668,0.00871,0.010885,-0.0024
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2cc[se]c12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2ccoc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2ccsc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2nccnc12,5,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2occc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[SiH2]C=Cc1c1nsnc21)c1scc2sccc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccc[se]1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2=C[SiH2]C=c12,4,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2c[nH]cc12,5,-0.156,-0.158,-0.158,-0.1572,0.02612,0.026662,-0.0062
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2ccccc12,5,-0.166,-0.167,-0.166,-0.1664,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2cocc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2cscc12,5,-0.163,-0.165,-0.165,-0.1642,0.02612,0.026662,-0.006
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccc2nsnc12,5,-0.169,-0.17,-0.169,-0.1694,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccccc1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccccn1,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccnc1,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccco1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cccs1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cncc2nsnc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1cncs1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1nccc2nsnc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1nccs1,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ncncn1,5,-0.179,-0.179,-0.179,-0.179,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2C=C[SiH2]c12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[SiH2]C=Cc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[nH]ccc12,4,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2[se]ccc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[nH]c12,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2cc[se]c12,5,-0.161,-0.162,-0.162,-0.1616,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccoc12,5,-0.16,-0.16,-0.16,-0.16,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2ccsc12,4,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2nccnc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2occc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1scc2sccc12,5,-0.161,-0.162,-0.162,-0.1616,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,5,-0.157,-0.157,-0.157,-0.157,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccc[se]1,5,-0.155,-0.155,-0.155,-0.155,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2=C[SiH2]C=c12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2c[nH]cc12,5,-0.148,-0.149,-0.148,-0.1484,0.01306,0.013331,-0.0033
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2ccccc12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cocc12,5,-0.155,-0.156,-0.156,-0.1556,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2cscc12,5,-0.155,-0.156,-0.155,-0.1554,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccc2nsnc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccc1,5,-0.157,-0.157,-0.157,-0.157,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccccn1,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccnc1,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1ccco1,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cccs1,5,-0.155,-0.155,-0.155,-0.155,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cncc2nsnc12,4,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1cncs1,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1nccc2nsnc12,4,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1nccs1,4,-0.16,-0.16,-0.16,-0.16,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1ncncn1,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2C=C[SiH2]c12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[SiH2]C=Cc12,5,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[nH]ccc12,5,-0.144,-0.144,-0.144,-0.144,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2[se]ccc12,4,-0.153,-0.154,-0.1535,-0.1535,0.01361,0.013606,-0.0033
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2cc[nH]c12,5,-0.147,-0.148,-0.148,-0.1476,0.01306,0.013331,-0.0033
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2cc[se]c12,5,-0.153,-0.154,-0.154,-0.1536,0.01306,0.013331,-0.0032
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2ccoc12,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2ccsc12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2nccnc12,4,-0.158,-0.158,-0.158,-0.158,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2occc12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1c[nH]cc21)c1scc2sccc12,5,-0.153,-0.153,-0.153,-0.153,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)C1=CC=C[SiH2]1,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1ccc[se]1,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2=C[SiH2]C=c12,5,-0.17,-0.171,-0.17,-0.1704,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2c[nH]cc12,5,-0.159,-0.161,-0.161,-0.1602,0.02612,0.026662,-0.0061
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2ccccc12,5,-0.173,-0.174,-0.174,-0.1736,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2cocc12,5,-0.167,-0.169,-0.169,-0.1682,0.02612,0.026662,-0.0058
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2cscc12,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccc2nsnc12,5,-0.175,-0.176,-0.176,-0.1756,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1ccccc1,5,-0.173,-0.173,-0.173,-0.173,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1ccccn1,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccnc1,5,-0.178,-0.178,-0.178,-0.178,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1ccco1,5,-0.167,-0.168,-0.168,-0.1676,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cccs1,5,-0.169,-0.17,-0.17,-0.1696,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cncc2nsnc12,5,-0.18,-0.18,-0.18,-0.18,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1cncs1,5,-0.176,-0.176,-0.176,-0.176,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1nccc2nsnc12,5,-0.18,-0.181,-0.181,-0.1806,0.01306,0.013331,-0.0027
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1nccs1,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1ncncn1,5,-0.187,-0.187,-0.187,-0.187,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2C=C[SiH2]c12,5,-0.172,-0.173,-0.173,-0.1726,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2[SiH2]C=Cc12,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2[nH]ccc12,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2[se]ccc12,5,-0.165,-0.166,-0.166,-0.1656,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2cc[nH]c12,5,-0.159,-0.159,-0.159,-0.159,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2cc[se]c12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2ccoc12,5,-0.165,-0.165,-0.165,-0.165,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2ccsc12,5,-0.165,-0.166,-0.166,-0.1656,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2nccnc12,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2occc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1ccccc21)c1scc2sccc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)C1=CC=C[SiH2]1,4,-0.165,-0.166,-0.1655,-0.1655,0.01361,0.013606,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1ccc[se]1,5,-0.164,-0.164,-0.164,-0.164,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2=C[SiH2]C=c12,5,-0.165,-0.166,-0.165,-0.1654,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2c[nH]cc12,5,-0.156,-0.157,-0.157,-0.1566,0.01306,0.013331,-0.0031
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2ccccc12,5,-0.166,-0.167,-0.167,-0.1666,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2cocc12,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2cscc12,4,-0.163,-0.164,-0.164,-0.16375,0.0102,0.011783,-0.0026
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccc2nsnc12,4,-0.169,-0.17,-0.1695,-0.1695,0.01361,0.013606,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1ccccc1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1ccccn1,4,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccnc1,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1ccco1,4,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cccs1,5,-0.163,-0.164,-0.164,-0.1636,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cncc2nsnc12,5,-0.174,-0.174,-0.174,-0.174,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1cncs1,4,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1nccc2nsnc12,5,-0.174,-0.175,-0.175,-0.1746,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1nccs1,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1ncncn1,5,-0.18,-0.18,-0.18,-0.18,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2C=C[SiH2]c12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2[SiH2]C=Cc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2[nH]ccc12,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2[se]ccc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2cc[nH]c12,5,-0.155,-0.155,-0.155,-0.155,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2cc[se]c12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2ccoc12,5,-0.16,-0.16,-0.16,-0.16,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2ccsc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2nccnc12,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2occc12,4,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cocc21)c1scc2sccc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)C1=CC=C[SiH2]1,5,-0.166,-0.166,-0.166,-0.166,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1ccc[se]1,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2=C[SiH2]C=c12,5,-0.166,-0.167,-0.167,-0.1666,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2c[nH]cc12,5,-0.156,-0.158,-0.158,-0.1572,0.02612,0.026662,-0.0062
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2ccccc12,4,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2cocc12,3,-0.164,-0.165,-0.165,-0.16467,0.01209,0.012828,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2cscc12,5,-0.163,-0.165,-0.165,-0.1642,0.02612,0.026662,-0.006
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccc2nsnc12,5,-0.17,-0.171,-0.171,-0.1706,0.01306,0.013331,-0.0029
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1ccccc1,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1ccccn1,5,-0.169,-0.169,-0.169,-0.169,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccnc1,5,-0.172,-0.172,-0.172,-0.172,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1ccco1,5,-0.163,-0.163,-0.163,-0.163,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cccs1,5,-0.164,-0.165,-0.165,-0.1646,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cncc2nsnc12,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1cncs1,5,-0.171,-0.171,-0.171,-0.171,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1nccc2nsnc12,5,-0.175,-0.176,-0.176,-0.1756,0.01306,0.013331,-0.0028
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1nccs1,5,-0.17,-0.17,-0.17,-0.17,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1ncncn1,5,-0.181,-0.181,-0.181,-0.181,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2C=C[SiH2]c12,5,-0.168,-0.168,-0.168,-0.168,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2[SiH2]C=Cc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2[nH]ccc12,5,-0.152,-0.152,-0.152,-0.152,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2[se]ccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2cc[nH]c12,5,-0.156,-0.156,-0.156,-0.156,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2cc[se]c12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2ccoc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2ccsc12,5,-0.161,-0.162,-0.162,-0.1616,0.01306,0.013331,-0.003
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2nccnc12,5,-0.167,-0.167,-0.167,-0.167,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2occc12,5,-0.161,-0.161,-0.161,-0.161,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1cscc21)c1scc2sccc12,5,-0.162,-0.162,-0.162,-0.162,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1nsnc21)C1=CC=C[SiH2]1,5,-0.175,-0.177,-0.176,-0.176,0.02177,0.024339,-0.0051
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1nsnc21)c1ccc[se]1,5,-0.175,-0.175,-0.175,-0.175,0.0,0.0,-0.0
C1C(=Cc2c1c1[se]c3C=C[SiH2]c3c1c1nsnc21)c1cccc2=C[SiH2]C=c12,5,-0.172,-0.176,-0.174,-0.174,0.02177,0.03442,-0.0073
